162.158.102.244 - - [18/Jan/2024:19:40:31 +0100] "GET / HTTP/1.1" 404 519 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.102.165 - - [18/Jan/2024:19:41:33 +0100] "GET / HTTP/1.1" 301 467 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.102.165 - - [18/Jan/2024:19:41:33 +0100] "GET / HTTP/1.1" 301 466 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.102.165 - - [18/Jan/2024:19:41:33 +0100] "GET / HTTP/1.1" 301 466 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.102.165 - - [18/Jan/2024:19:41:33 +0100] "GET / HTTP/1.1" 301 466 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.102.165 - - [18/Jan/2024:19:41:34 +0100] "GET / HTTP/1.1" 301 466 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.102.165 - - [18/Jan/2024:19:41:34 +0100] "GET / HTTP/1.1" 301 466 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.102.165 - - [18/Jan/2024:19:41:35 +0100] "GET / HTTP/1.1" 301 466 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.102.165 - - [18/Jan/2024:19:41:35 +0100] "GET / HTTP/1.1" 301 466 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.102.165 - - [18/Jan/2024:19:41:35 +0100] "GET / HTTP/1.1" 301 466 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.102.165 - - [18/Jan/2024:19:41:37 +0100] "GET / HTTP/1.1" 301 466 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.102.165 - - [18/Jan/2024:19:41:37 +0100] "GET / HTTP/1.1" 301 466 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.102.165 - - [18/Jan/2024:19:41:37 +0100] "GET / HTTP/1.1" 301 466 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.102.165 - - [18/Jan/2024:19:41:37 +0100] "GET / HTTP/1.1" 301 466 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
